ville,adresse,type,date,prix,surface,operation,description,surface_predicted
Salé,Toute la ville,Appartement,10/04/2026,1045000,48.6,à vendre,Près des équipements du parc du côté de la rue Nasser,True
Kénitra,Mimosas,Appartement,11/04/2026,470,50.0,à louer,Appartement à louer Mimosa Kénitra,True
Casablanca,Aïn Borja,Appartement,29/03/2026,5500,95.0,à louer,Appartement à louer 95 m² à Casablanca,False
Casablanca,Derb Ghallef,Appartement,07/05/2026,1550000,114.1,à vendre,Magnifique appartement neuf avec terrasse,True
Casablanca,Racine,Appartement,16/04/2026,14000,140.0,à louer,Location appartement semi meublé 140 m² à Racine,False
Bouznika,Autre secteur,Local,24/04/2026,370000,55.5,à vendre,Local commercial près de la route nationale,True
Casablanca,Maarif,Terrain,15/04/2026,1200000,89.1,à vendre,Terrain titré 3 Hectares,True
Temara,Wifak,Appartement,21/04/2026,6000,50.3,à louer,appartement à louer temara wifak,True
Ouled Teïma,Toute la ville,Terrain,07/04/2026,700000,74.7,à vendre,Ferme avec puits et deux courriers,True
Ain Aouda,Toute la ville,Local,20/04/2026,300000,52.5,à vendre,Ain Aouda Zaïr Hay Tadamoun,True
Tanger,Malabata,Appartement,13/04/2026,9000,78.0,à louer,Appartement à louer 78 m² à Tanger,False
Sidi Rahal,Toute la ville,Maison,23/03/2026,360000,55.7,à vendre,Belle maison équipée à vendre à Sidi Rahal proche de la mer,True
Marrakech,Hivernage,Appartement,11/04/2026,8500,50.2,à louer,Appartement vide 3 chambres piscine collective,True
Berrechid,Toute la ville,Terrain,26/03/2026,260000,50.5,à vendre,Terrain agricole,True
Meknès,Riad Toulal,Terrain,25/04/2026,6400000,135.6,à vendre,Terrain agricole,True
Marrakech,Route de Casablanca,Appartement,04/04/2026,6500,50.2,à louer,Studio Route de Casablanca haut Standing,True
Agadir,Tamraght,Appartement,07/05/2026,3800000,135.6,à vendre,Duplex vue piscine et mer Taghazout Bay Taourt,True
Casablanca,Beauséjour,Appartement,15/04/2026,4900,50.7,à louer,Bel Appartement bien ensoleillé 125m2,True
Casablanca,Errahma,Appartement,20/04/2026,367000,48.9,à vendre,Résidence Madinat Errahma,True
Kénitra,Autre secteur,Maison,14/03/2026,1400000,109.8,à vendre,Propriete avec Maison,True
Salé,Hay Chmaou,Appartement,16/03/2026,580000,64.1,à vendre,Opportunité à saisir,True
Marrakech,Ain Mezouar,Terrain,28/03/2026,2500000,132.4,à vendre,Vente terrain zone villa à Ain Mezouar,True
Casablanca,Oulfa,Bureau,16/03/2026,4000,49.0,à louer,CMN HA 2005 Bureau à louer à Oulfa,True
Rabat,Agdal,Appartement,23/04/2026,640000,25.0,à vendre,Studios à vendre Agdal Rabat 25m²,False
Casablanca,Aïn Chock,Appartement,21/03/2026,5000,51.6,à louer,Appartement à louer 130 m2 bd al qods Casablanca,True
Casablanca,Ain Sebaa,Appartement,17/04/2026,3000,60.0,à louer,Appartement à louer 60 m² à Casablanca,False
Ain Attig,Toute la ville,Maison,14/03/2026,4500,50.5,à louer,Une maison à louer,True
Berkane,Toute la ville,Terrain,19/04/2026,550000,100.0,à vendre,Terrain 100m² à vendre à Berkane,False
Marrakech,Hivernage,Appartement,18/04/2026,8000,50.2,à louer,Appartement vide 3 chambres résidence avec piscine,True
Casablanca,Autre secteur,Maison,31/03/2026,300000,52.7,à vendre,Hay Anassi Casablanca,True
Marrakech,Route de Ouarzazate,Terrain,08/04/2026,1600000,5000.0,à vendre,Ferme titrée 5000 m² à vendre km 20 Chouiter,False
Rabat,Hay Riad,Villa,08/04/2026,12500000,800.0,à vendre,Villa de luxe 800m² à Hay Riad Rabat,False
Marrakech,Guéliz,Appartement,14/03/2026,4500,49.2,à louer,Lumineux appart meublé à Mabrouka,True
Casablanca,Sidi Moumen,Appartement,20/03/2026,400000,72.0,à vendre,Appartement à vendre 72 m² à Casablanca,False
Kasba Tadla,Toute la ville,Appartement,16/04/2026,250000,80.0,à vendre,Appartement à vendre 80 m² à CHARIKAT RBAH,False
Casablanca,Laimoune,Villa,07/05/2026,4320000,135.6,à vendre,Villa à vendre Quartier Laimoune,True
Tanger,Centre ville,Maison,15/04/2026,600000,64.4,à vendre,Maison titrée,True
Marrakech,Hay Izdihar,Appartement,16/04/2026,4000,49.9,à louer,Quartier Izdehar près de Marjane,True
Rabat,Diour Jamaa,Appartement,23/04/2026,7000,49.8,à louer,Appartement à louer dior jamaa à côté de auto hall,True
Casablanca,Marina,Appartement,28/03/2026,3950000,136.2,à vendre,Magnifique appartement front de mer à Marina Casa,True
Fès,Saies,Terrain,07/05/2026,1800000,123.9,à vendre,Terrain de 6600 m2 titre fes,True
Sefrou,Toute la ville,Terrain,29/03/2026,15750000,136.2,à vendre,Ferme titrée de 35 hectares près de Séfrou Fès,True
Casablanca,Mers Sultan,Appartement,25/03/2026,1520000,120.0,à vendre,Appartement à vendre 120 m² à Casablanca,False
Casablanca,Bourgogne,Bureau,01/04/2026,14500,47.8,à louer,Bureau à louer Bourgogne,True
Marrakech,Victor Hugo,Appartement,03/04/2026,9000,50.0,à louer,jolie appartement 3 chambre vide,True
Essaouira,Centre ville,Appartement,18/03/2026,900000,81.9,à vendre,Appartement 1er étage deux façades,True
Temara,Centre Ville,Local,11/04/2026,350000,53.5,à vendre,Magasin au centre de Temara Sarout,True
Marrakech,Guéliz,Bureau,13/04/2026,5900000,433.0,à louer,Bureau à vendre Gueliz Marrakech 433 m²,False
Casablanca,Franceville,Appartement,17/04/2026,8000,50.3,à louer,Joli studio meublé à louer à Franceville Maarif,True
Meknès,Autre secteur,Terrain,10/04/2026,720000,76.9,à vendre,Terrain villa,True
Marrakech,Semlalia,Villa,03/04/2026,1500,48.6,à louer,Villa familiale avec piscine privée wifi fibre,True
Casablanca,Maârif Extension,Appartement,18/03/2026,1350000,101.5,à vendre,Bel Appartement meublé à vendre Maarif extension,True
Béni Mellal,Toute la ville,Terrain,14/04/2026,520000,60.7,à vendre,TERRAIN TITRÉ ZONE VILLAS 340M² BENI MELLAL À VENDRE,True
Marrakech,Route d'Amezmiz,Maison,07/05/2026,3500000,134.8,à vendre,Villa à 5 minutes de Morocco Mall Marrakech,True
Agadir,Hay Mohammadi,Appartement,06/05/2026,1600000,127.4,à vendre,Appartement à vendre,True
Temara,Ain Atig,Maison,01/04/2026,780000,50.3,à vendre,Ain Attiq Qissariya Mashallah,True
Asilah,Toute la ville,Terrain,23/04/2026,4600000,135.6,à vendre,Ferme d exception à vendre,True
Casablanca,Riviera,Appartement,08/04/2026,6700,50.3,à louer,Appartement Neuf Luxe Q Riviera Sans Vis àVis 2 pas Tram,True
Marrakech,M'Hamid,Appartement,04/04/2026,3000,75.0,à louer,À louer 75 m² à Marrakech,False
Rabat,Autre secteur,Terrain,24/04/2026,598000,49.8,à vendre,Terrain commercial à vendre Wifak Témara,True
Salé,Hay Chmaou,Appartement,28/03/2026,3500,48.2,à louer,Appartement à louer,True
Berrechid,Toute la ville,Appartement,18/03/2026,2800,50.5,à louer,Appartement à louer,True
Tanger,Centre,Appartement,24/04/2026,1900000,122.0,à vendre,Appartement à vendre 122 m² à Tanger,False
El Jadida,Autre secteur,Appartement,14/04/2026,8000,82.0,à louer,Appartement balnéaire à louer 82 m² à Sidi Rahal,False
Marrakech,Ain Mezouar,Appartement,18/03/2026,540000,61.7,à vendre,Appartement à Vendre situé à Ain Mezzouar,True
Tétouan,Medina,Appartement,23/03/2026,1550000,114.7,à vendre,Avenue Hassan II Tétouan,True
Casablanca,Errahma,Local,20/03/2026,360000,54.6,à vendre,Local aménagé,True
Marrakech,Route de Tamansourt,Appartement,14/04/2026,240000,55.0,à vendre,Appartement à vendre 55 m² à tamansourte bon état,False
Meknès,Autre secteur,Appartement,10/04/2026,300000,70.0,à vendre,Appartement à vendre 70 m² à Meknès,False
Marrakech,Autre secteur,Terrain,20/04/2026,30750000,8200.0,à vendre,Terrain à vendre à Amizmiz 8200 m²,False
Marrakech,Guéliz,Appartement,04/04/2026,8200,49.0,à louer,Location bel appartement vide,True
Tanger,manar,Appartement,20/04/2026,5000,48.7,à louer,Appartement meublé à louer quartier Shorouk,True
Casablanca,Sidi Bernoussi,Local,21/04/2026,3800,50.3,à louer,LOCAL AVEC UN BAIL 3800 DH 45 M BERNOUSSI TRMWAY,True
Béni Mellal,Toute la ville,Terrain,15/04/2026,550000,62.3,à vendre,TERRAIN TITRÉ AGRICOLE DE 50H,True
Tétouan,Msalla,Appartement,21/04/2026,490000,104.0,à vendre,Appartement de 104m² dans la RUE AL MJAD Av TARGUIST,False
Casablanca,Sidi Bernoussi,Maison,01/05/2026,365000,55.5,à vendre,Situé à Ain Harouda,True
Casablanca,Sidi Moumen,Appartement,29/04/2026,5500,76.0,à louer,Appartement à louer 76 m² à Casablanca,False
Ouled Teïma,Toute la ville,Terrain,21/04/2026,640000,66.2,à vendre,Terrain agricole à vendre,True
Tanger,De La Plage,Appartement,16/04/2026,450000,65.0,à vendre,Appartement à vendre 65 m² à Tanger,False
Marrakech,Route d'Ourika,Terrain,13/04/2026,15000000,134.8,à vendre,Terrain Zone D2 villas de 500m,True
Sidi Rahal,Toute la ville,Appartement,23/04/2026,480000,61.4,à vendre,Sidi Rahal Plage,True
Casablanca,Quartier des Hôpitaux,Appartement,01/04/2026,1748000,126.0,à vendre,NEW RMN 1 Appartement à vendre à Les Hôpitaux,True
Sidi Rahal,Toute la ville,Appartement,17/04/2026,1400000,113.0,à vendre,Appartement à vendre 113 m² à Sidi Rahal,False
Casablanca,Zone Industrielle,Terrain,14/04/2026,75000,50.3,à vendre,À VENDRE Terrain industriel de 8 hectares,True
Casablanca,Bourgogne,Appartement,20/03/2026,12500,48.1,à louer,Appartement meublé à louer Casa Anfa Bourgogne,True
Agadir,Autre secteur,Appartement,14/04/2026,2500000,132.9,à vendre,Grand appartement à vendre,True
Casablanca,Abdelmoumen,Bureau,21/03/2026,9000,50.5,à louer,Bureau à louer,True
Mediouna,Toute la ville,Local,15/04/2026,40000,5000.0,à louer,Entrepôt de stockage à l air libre 5000m² Médiouna,False
Marrakech,Guéliz,Appartement,20/04/2026,250,49.0,à louer,Appartement à Guéliz Marrakech,True
Temara,Centre Ville,Appartement,26/04/2026,5500,48.1,à louer,Appartement à louer Tarik Ibn Ziad,True
Casablanca,Maarif,Appartement,25/04/2026,1150000,50.0,à vendre,Studio luxueux à vendre 50 m² à côté de Twin,False
Bouznika,Autre secteur,Appartement,29/03/2026,749500,78.2,à vendre,Joli appartement à vendre Résidence fermée,True
Tanger,Aouama Gharbia,Terrain,25/04/2026,398000,49.7,à vendre,Terrain à vendre,True
Casablanca,Abdelmoumen,Bureau,09/04/2026,1079000,83.0,à louer,Bureaux à vendre Abdelmoumen dès 83 m²,False
Mohammedia,Autre secteur,Appartement,23/03/2026,250000,61.0,à vendre,Appartement à vendre 61 m² à Mohammedia,False
Martil,Toute la ville,Local,20/04/2026,725000,77.2,à vendre,Local commercial à vendre Martil Prix négociable,True
Casablanca,Centre Ville,Local,07/05/2026,60000,376.0,à louer,À louer local café restaurant 376m²,False
Agadir,Hay Mohammadi,Local,14/04/2026,4000,50.4,à louer,Garage à louer Hay Mohammadi Agadir,True
Casablanca,Centre Ville,Appartement,17/04/2026,480000,59.6,à vendre,Appartement Azhar Bernoussi,True
Casablanca,Al Fida,Appartement,21/03/2026,1000,50.5,location de vacances,Filles seulement et avance d un mois,True
Dar Bouazza,Toute la ville,Appartement,08/04/2026,1290000,88.0,à vendre,183236 Vente Appt à Dar Bouazza Tamaris de 88 m²,False
Martil,Toute la ville,Appartement,30/03/2026,300,50.5,à louer,Appartements meublés à louer à la journée,True
Rabat,Agdal,Bureau,14/03/2026,20000,50.0,à louer,Plateau bureau à louer sur l Agdal,True
Casablanca,Al Fida,Appartement,17/04/2026,670000,80.0,à vendre,Appartement à vendre 80 m² à Casablanca,False
تمارة,Abbadi Braika,Local,06/05/2026,2600,50.3,à louer,Magasin à louer avenue Le Caire,True
Casablanca,Aïn Chock,Bureau,01/04/2026,10000,51.3,à louer,Bureau à louer,True
Salé,Sala El Jadida,Local,08/04/2026,40000,0.0,à louer,Terrain 8 000 m² avec hangar de 550 m² à louer,False
Salé,Toute la ville,Terrain,03/05/2026,36000,48.6,à vendre,Terrain 12 hectares Urbain route nationale Salé,True
Ain Taoujdate,Toute la ville,Terrain,05/04/2026,120000,50.3,à vendre,Terrain à vendre,True
Martil,Toute la ville,Appartement,27/04/2026,100,68.0,à louer,Appartement à louer 68 m² à Martil,False
Casablanca,Ferme Bretone,Appartement,26/03/2026,15000,153.0,à louer,Appartement à louer 153 m² à Casablanca,False
Tanger,Jirrari,Maison,24/04/2026,1900000,126.5,à vendre,Maison 125 m2 2 façades 3 étages Jirari Farabi,True
Benslimane,Hay Nejma,Appartement,25/03/2026,2000,50.5,à louer,Appartement à louer,True
Agadir,Hay Massira,Bureau,14/04/2026,4000,50.3,à louer,Bureau usage professionnel,True
Casablanca,Al Qods,Bureau,31/03/2026,11000,50.1,à louer,Bureau premium 68m2 sur Bd Al Qods,True
Tanger,Autre secteur,Appartement,16/03/2026,4000,48.9,à louer,Appartement non meublé à trial atlas,True
Kénitra,Centre,Appartement,14/03/2026,45000,48.0,à louer,Appartement à louer,True
Tanger,Achakar,Terrain,06/05/2026,1344000,320.0,à vendre,Terrain 9 320 m² 3 façades Proche plage Achakar,False
Marrakech,Bab Atlas,Terrain,11/04/2026,600000,958.0,à vendre,Terrain à vendre près de Marrakech 12 958 m²,False
Tanger,Tanja Balia,Terrain,13/04/2026,10400000,133.6,à vendre,Terrain pour immeuble Tanja Balia,True
Tinejdad,Toute la ville,Terrain,05/04/2026,40000,50.3,à vendre,Terrain agricole avec palmiers et amandiers à vendre à Dar Oumira,True
Fès,Autre secteur,Appartement,05/04/2026,653000,50.2,à vendre,Appartement à vendre avec et sans aide de l état,True
Marrakech,Bab Atlas,Terrain,11/04/2026,600000,958.0,à vendre,Terrain à vendre près de Marrakech 12 958 m²,False
Casablanca,Ain Sebaa,Appartement,05/04/2026,2138000,75.0,à vendre,Appartement à vendre 75 m² à Casablanca,False
Casablanca,Hay Hassani,Local,06/05/2026,380000,55.8,à vendre,Local commercial à vendre,True
Tanger,Sania,Terrain,01/05/2026,300000,100.0,à vendre,Terrain à vendre 100 m² Tanger Bali Al Harrars,False
Sidi Rahal,Toute la ville,Terrain,09/04/2026,1050000,84.4,à vendre,Hectare à vendre titré Sidi Rahhal,True
Casablanca,Maârif Extension,Appartement,04/04/2026,9400,50.2,à louer,Appartement vide,True
Salé,Hay Chmaou,Local,18/04/2026,7000,48.4,à louer,Garage sous sol,True
Béni Mellal,Toute la ville,Terrain,18/04/2026,420000,58.3,à vendre,Terrain à vendre à Béni Mellal,True
Casablanca,Ain Sebaa,Appartement,21/04/2026,7000,49.9,à louer,Appartement neuf à louer Ain Sbaa,True
Dar Bouazza,Toute la ville,Villa,07/05/2026,4600000,135.6,à vendre,Villa Moderne à Vendre à Dar Bouazza Casablanca,True
Casablanca,Sidi Bernoussi,Maison,29/03/2026,920000,85.7,à vendre,Maison 3 étages à vendre,True
Casablanca,Mers Sultan,Bureau,28/03/2026,6500,50.5,à louer,Plateau cloisonné et climatisé à louer,True
Tanger,Autre secteur,Terrain,25/04/2026,215000,100.0,à vendre,Terrain à vendre avec maison de 100m² près de Arbaa Ayyacha,False
Fès,Route Ain Chkaf,Appartement,26/04/2026,900000,81.1,à vendre,Appartement à vendre,True
Casablanca,Aïn Chock,Appartement,15/04/2026,3600,51.3,à louer,70,True
Bouskoura,Bouskoura centre,Appartement,29/03/2026,970000,92.0,à vendre,Appartement à vendre 92 m² à Bouskoura,False
Casablanca,Ain Sebaa,Appartement,17/04/2026,4000,51.0,à louer,Appartement à louer 51 m² à Casablanca,False
Casablanca,Lissasfa,Local,26/03/2026,50,1000.0,à louer,dépôt 1000 m² a louer a lissasfa,False
Salé,Sala El Jadida,Appartement,21/03/2026,660000,74.0,à vendre,Appartement à vendre 74 m² à Salé,False
Tanger,Centre ville,Appartement,27/04/2026,1700000,123.2,à vendre,appartement avec terrasse quartier administratif,True
Casablanca,Palmier,Appartement,06/05/2026,10500,49.7,à louer,Bel appartement vide à louer au Palmier,True
Casablanca,Sidi Maarouf,Bureau,03/04/2026,2400,51.2,à louer,Bureau privatif pour 2 personnes Sidi Maarouf,True
Azemmour,Toute la ville,Appartement,23/04/2026,500000,102.0,à vendre,Appartement à vendre 102 m² à Azemmour,False
Tanger,Ahlane,Appartement,07/05/2026,4300,48.7,à louer,Appartements neufs à louer vides,True
Agadir,Abattoirs,Terrain,18/03/2026,2800000,134.5,à vendre,Terrain agricole titré à 25min d Agadir,True
Casablanca,Ain Sebaa,Appartement,15/04/2026,4300,49.9,à louer,Hauts Standing Couple 3Filles Célibataires,True
Marrakech,Bab Atlas,Terrain,11/04/2026,600000,958.0,à vendre,Terrain à vendre près de Marrakech 12 958 m²,False
Casablanca,Aïn Chock,Terrain,25/04/2026,3500000,136.5,à vendre,Terrain 162m R 3,True
Casablanca,Centre Ville,Local,24/03/2026,520000,59.1,à vendre,Vente fonds de commerce emplacement stratégique,True
Salé,Medina,Local,01/04/2026,8000,48.6,à louer,Cafés à vendre Sarout et à gérer à Salé,True
Casablanca,Oulfa,Appartement,21/03/2026,2400,54.0,à louer,Appartement à louer 54 m² à Casablanca,False
Casablanca,Errahma,Appartement,07/04/2026,900000,90.0,à vendre,Appartement à louer 90 m² à Casablanca,False
Sidi Kacem,Toute la ville,Maison,21/04/2026,520000,60.7,à vendre,Quartier Afka Sidi Kacem,True
,Meknès,Villa,07/04/2026,1474000,61.4,à vendre,Terrain à vendre,True
Oujda,Hay El Qods,Appartement,05/04/2026,400,49.8,à louer,Rue Nakhl Al Qods Oujda,True
Casablanca,Val Fleuri,Appartement,16/04/2026,10500,51.5,à louer,Location duplex meublé 3 chambres Val Fleuri,True
Casablanca,Oulfa,Appartement,07/05/2026,5500,49.2,à louer,Studio à louer proche Hôpital Cheikh Khalifa,True
Nouaceur,Toute la ville,Appartement,23/04/2026,8000,50.3,à louer,À louer un joli et grand appartement,True
Marrakech,Guéliz,Appartement,07/05/2026,1200000,52.0,à vendre,Appartement à vendre 52 m² à Marrakech,False
Casablanca,Maarif,Appartement,25/03/2026,1150000,89.6,à vendre,Appart 72m Haut Standing A Maarif Ex,True
Kénitra,Maamora,Appartement,31/03/2026,850000,110.0,à vendre,Appartement à vendre 110 m² à Kénitra,False
Casablanca,Roches Noires,Appartement,08/04/2026,8500,50.3,à louer,181871 Appt à louer à 8500DH à Belvedere Roches Noires,True
Sidi Rahal,Toute la ville,Appartement,11/04/2026,480000,61.4,à vendre,Appartement à vendre,True
Marrakech,Route d'Ourika,Appartement,17/04/2026,3000,50.2,à louer,Appartement à louer pour le long terme,True
Oujda,Bd Hassan II,Local,18/04/2026,1000000,82.7,à vendre,Local commercial à vendre,True
Zenata,Toute la ville,Appartement,16/03/2026,6500,72.0,à louer,Appartement à louer 72 m² à Zenata,False
Zenata,Toute la ville,Appartement,16/04/2026,8500,50.3,à louer,Appartement traversant vue sur le parc et vue mer,True
Rabat,Hay Riad,Appartement,21/03/2026,17000,210.0,à louer,Appart 3 ch vide à louer neuf 210 m² à Riad,False
Casablanca,Oasis,Appartement,09/04/2026,1700000,126.0,à vendre,Appartement neuf à vendre à oasis,True
Tétouan,Autre secteur,Local,25/03/2026,250000,50.5,à vendre,Local commercial à vendre à Tétouan,True
Casablanca,Centre Ville,Bureau,14/03/2026,7000,48.4,à louer,A louer bureau de 50m2 au centre ville,True
Ouislane,Toute la ville,Appartement,07/05/2026,260000,65.0,à vendre,A vendre Appartement 65 m² à Ouislane Meknes,False
Marrakech,Route d'Amezmiz,Terrain,30/03/2026,2500000,132.4,à vendre,Terrain titre route d Amizmiz,True
El Jadida,Corniche,Appartement,23/04/2026,900000,127.0,à vendre,Appartement à vendre 127 m² à El Jadida face la mer,False
Moulay Abdallah,Toute la ville,Terrain,13/04/2026,201000,50.3,à vendre,Terrain titré et enregistré à l entrée de Sidi Bouzid près de la mer,True
Casablanca,Oulfa,Appartement,06/05/2026,1260000,65.0,à vendre,Studio à vendre 65 m² Proche CFC Cheikh Khalifa,False
Marrakech,Azzouzia,Local,07/04/2026,6000,50.2,à louer,Magasin en location à Azzouizia,True
Casablanca,Mers Sultan,Bureau,29/03/2026,6500,50.5,à louer,Plateau aménagé près de Zerktouni 100m2,True
Casablanca,Oasis,Bureau,18/03/2026,4890,50.5,à louer,Bureau pour 3 à Casablanca CIL Harmony Business,True
Temara,Wifak,Appartement,18/04/2026,5000,50.3,à louer,Appartement à louer à Wifac,True
Essaouira,Lahrarta,Terrain,18/03/2026,900000,81.9,à vendre,À vendre Terrain avec maison proche de Essaouira,True
Casablanca,Hay Hassani,Appartement,04/04/2026,3500,100.0,à louer,Appartement à louer 100 m² à Casablanca,False
Casablanca,Gauthier,Appartement,11/04/2026,15000,236.0,à louer,Appartement terrasse 236 m² à Gauthier,False
Rabat,Hassan,Appartement,11/04/2026,7200,49.4,à louer,Bel appartement au centre ville,True
Laattaouia,Toute la ville,Terrain,28/03/2026,650000,66.6,à vendre,1 hectare 5703m région Marrakech 90min,True
Agadir,Autre secteur,Maison,03/04/2026,520000,60.7,à vendre,Maison vue mer titrée en vente à Massa,True
Marrakech,Hay Al Massar,Appartement,26/03/2026,750000,82.0,à vendre,Appartement à vendre 82 m² à Marrakech,False
Bouskoura,Bouskoura centre,Appartement,03/04/2026,670000,75.0,à vendre,Appartement à vendre 75 m² à Bouskoura,False
Marrakech,M'Hamid,Local,08/04/2026,910000,50.0,à vendre,180803 Vente Local à Marrakech M Hamid de 50 m²,False
Rabat,Souissi,Terrain,07/05/2026,299000,49.8,à vendre,Terrain À Vendre À Souissi,True
Casablanca,Maarif,Bureau,27/04/2026,31200,50.3,à louer,Plateau bureau pour location à Maarif,True
Fès,Autre secteur,Appartement,16/04/2026,3000,50.2,à louer,Appartement à louer à Fès,True
Benslimane,Autre secteur,Appartement,30/03/2026,730000,77.9,à vendre,Appartement à vendre rénové à Hay Lirouch Benslimane,True
Béni Mellal,Toute la ville,Terrain,21/03/2026,200000,50.5,à vendre,Terrains à vendre Fkih Ben Salah,True
Meknès,Bourj Moulay Omar,Appartement,21/03/2026,280000,50.5,à vendre,appartement à vendre,True
Casablanca,Almaz,Appartement,20/04/2026,549000,49.9,à vendre,appartement à vendre,True
Agadir,Agadir Oufella,Appartement,01/04/2026,654000,50.3,à vendre,Hay Mohammadi Agadir,True
Agadir,Tamraght,Appartement,04/04/2026,5000,100.0,à louer,Appartement à louer 100 m² à Agadir,False
Tanger,Centre ville,Terrain,21/04/2026,12000000,400.0,à vendre,Terrain de 400m² à vendre centre ville,False
Béni Mellal,Toute la ville,Appartement,09/04/2026,200,50.3,à louer,Excellent appartement meublé et équipé à louer et à la location journalière,True
El Jadida,Autre secteur,Terrain,14/04/2026,950000,84.2,à vendre,Terrain zone industrielle fahs,True
Martil,Toute la ville,Appartement,21/03/2026,300,50.5,à louer,Appartement équipé à louer quotidiennement à Martil,True
Marrakech,Route d'Ourika,Terrain,30/03/2026,4400000,135.4,à vendre,Terrain Titré 1H 25 km Route de l Ourika,True
Tanger,Centre ville,Appartement,06/05/2026,1580000,116.6,à vendre,Bonne affaire dans le quartier administratif,True
Casablanca,Sidi Bernoussi,Maison,07/05/2026,3500000,134.3,à vendre,Maison avec magasin à vendre à Qods Sidi Bernoussi,True
Marrakech,Route d'Ourika,Villa,16/04/2026,1400000,108.9,à vendre,Villa avec grand potentiel à finir selon votre goût,True
Sidi Rahal,Toute la ville,Terrain,07/05/2026,1000000,83.9,à vendre,Hectare 10000 m2 titré Sidi Rahal,True
Benslimane,Autre secteur,Terrain,06/05/2026,620000,112.0,à vendre,Opportunité en or Terrain d angle 112m² à prix raisonnable,False
Casablanca,Roches Noires,Bureau,27/04/2026,6000,50.3,à louer,Plateaux bureaux 6000dhs r noire,True
Béni Mellal,Toute la ville,Appartement,23/04/2026,3000,124.0,à louer,Appartement à louer 124 m² à Béni Mellal,False
Tanger,Iberie,Appartement,07/04/2026,15000,120.0,à louer,Appartement à louer 120 m² à Tanger,False
Casablanca,Californie,Appartement,24/04/2026,5000,47.8,à louer,Studio Haut de Gamme 46m2 à Californie Bd Taddart,True
Mohammedia,Autre secteur,Appartement,06/04/2026,2200,50.1,location de vacances,Colocation d une garçonnière meublée à louer,True
Tamesna,Toute la ville,Appartement,25/04/2026,3000000,132.4,à vendre,Appartement à vendre à Tamensna Mansour 2 rénové,True
Casablanca,Route d'El Jadida,Appartement,21/04/2026,7500,50.3,à louer,STUDIO OASIS FERME BRETOGNE,True
Fès,Route Ain Chkaf,Appartement,11/04/2026,4200,50.2,à louer,Je mets des appartements à louer Fès Maroc,True
Marrakech,Autre secteur,Terrain,25/04/2026,500000,60.3,à vendre,Terrain clôturé à vendre 800 m2,True
Kénitra,La Ville Haute,Appartement,14/03/2026,4000,50.2,à louer,Appartement à louer la ville haute,True
Tétouan,Autre secteur,Terrain,05/04/2026,5000000,2189.0,à vendre,Terrain à vendre 2189 m² à Tétouan,False
Mohammedia,Centre Ville,Bureau,15/04/2026,4290,48.2,à louer,Bureau privé pour 2 pers à Fdala Business Center,True
Tanger,Autre secteur,Terrain,15/04/2026,302000,48.7,à vendre,Terrain à vendre lotissement Achourk,True
Casablanca,Quartier des Hôpitaux,Appartement,06/05/2026,7000,50.0,à louer,Appartement à louer 50 m² à Casablanca,False
El Jadida,Autre secteur,Appartement,25/03/2026,7000,134.0,à louer,Appartement à louer 134 m² à Californie,False
Nador,Hay Al Matar,Appartement,20/03/2026,9000,50.5,à louer,Appartement Meublé Haut Standing à Louer,True
Bir Jdid,Toute la ville,Terrain,01/04/2026,350000,55.4,à vendre,Terrain à BIR JDID,True
Tétouan,Kouilma,Appartement,28/03/2026,2500,50.5,à louer,Appartement à louer,True
Tanger,Centre ville,Autre,20/04/2026,23500000,133.6,à vendre,Immeuble neuf à vendre à Rue Fès,True
Marrakech,Massira 1,Villa,14/04/2026,2300000,130.9,à vendre,Villa à vendre,True
Fès,Agdal,Appartement,21/03/2026,800000,78.1,à vendre,Grand appartement au 2ème étage à Hay Atlas Fès,True
Agadir,Tamraght,Appartement,03/04/2026,3250000,76.0,à vendre,Appartement à vendre 76 m² à Agadir,False
Settat,Smaâla,Appartement,08/04/2026,2900,50.3,à louer,Bel appartement à louer pour étudiantes,True
Fès,Autre secteur,Local,20/03/2026,300000,52.6,à vendre,Magasin à vendre,True
Tétouan,Route de Ceuta,Appartement,14/03/2026,380000,55.7,à vendre,Appartement à vendre près de Marjane et,True
Tanger,Autre secteur,Terrain,28/03/2026,600000,64.8,à vendre,Terrain à vendre avec deux façades sur la route 20 à Charaqa Tanger,True
Casablanca,2 Mars,Local,06/05/2026,25000,50.3,à louer,À louer local commercial en plein 2 Mars,True
Casablanca,Anfa,Appartement,08/04/2026,2200000,108.0,à vendre,182322 Vente Appt à Casablanca Racine de 108 m²,False
Sidi Kacem,Toute la ville,Appartement,02/05/2026,1600,50.3,à louer,Appartement à louer près de l avenue Rabat,True
Casablanca,Californie,Appartement,20/04/2026,1350000,98.9,à vendre,Appartement avec grande cour Résidence sécurisée,True
Temara,Massira,Appartement,15/04/2026,3500,50.3,à louer,Appartement à louer,True
Sidi Rahal,Toute la ville,Appartement,23/04/2026,1050000,84.4,à vendre,Benhammou,True
Casablanca,Aïn Chock,Local,23/04/2026,4000,51.3,à louer,Dépôt à louer hay Mly Abdellah casa ain chok,True
Agadir,Tamraght,Local,21/03/2026,330000,53.8,à vendre,Garage Commerces à Tadart Anza,True
Ouarzazate,Toute la ville,Terrain,07/04/2026,9000,50.3,à vendre,,True
