ville,adresse,type,date,prix,surface,operation,description,surface_predicted
khemisset,Toute la ville,Maison,11/04/2026,860000.0,81.3,à vendre,Belle maison ensoleillée,True
el jadida,Hay Essalam,Appartement,29/04/2026,360000.0,54.0,à vendre,Appartement à vendre 54 m² à El Jadida,False
tanger,Aouama Gharbia,Terrain,16/03/2026,270000.0,49.9,à vendre,Terrain de 60 mètres avec permis de construire,True
casablanca,Aïn Chock,Local,21/04/2026,2700.0,51.3,à louer,Local commercial excellent à louer,True
tétouan,Autre secteur,Appartement,08/04/2026,1340000.0,98.3,à vendre,Appartement 108 m2 de haut standing de 3 pièces,True
rabat,Agdal,Appartement,13/04/2026,2800.0,20.0,à louer,Chambre à louer 20 m² à Rabat Agdal,False
rabat,Agdal,Appartement,13/04/2026,2600.0,17.0,à louer,Petit studio à louer 17 m² à Rabat,False
salé,Bettana,Maison,30/04/2026,1400.0,48.6,à louer,Chambre à louer sur le toit,True
agadir,Cité Adrar,Appartement,11/04/2026,540000.0,61.9,à vendre,Appartement 2 façades 54m2 Sfax meublé,True
rabat,Souissi,Appartement,13/04/2026,3200000.0,131.7,à vendre,Appartement 141 m à Prestigia,True
casablanca,Ain Sebaa,Appartement,18/04/2026,380000.0,55.2,à vendre,appartement 1er etage,True
mohammedia,Autre secteur,Appartement,17/04/2026,530000.0,61.2,à vendre,MHD AI 1008 Appartement à vendre à Zenata,True
settat,Toute la ville,Appartement,05/04/2026,2100.0,60.0,à louer,Appartement à louer 60 m² à Settat,False
marrakech,Es Saada,Maison,03/04/2026,280000.0,50.2,à vendre,Maison à vendre à Douar Alaoui,True
casablanca,Quartier des Hôpitaux,Appartement,17/04/2026,1050000.0,84.4,à vendre,Studio 51 m2 à vendre,True
casablanca,Aïn Chock,Appartement,15/04/2026,3600.0,51.3,à louer,70,True
casablanca,Abdelmoumen,Bureau,18/03/2026,11220.0,50.5,à louer,Location bureau 5 pers à CASABLANCA Abdelmoumen,True
dar bouazza,Toute la ville,Local,18/04/2026,2850000.0,133.9,à vendre,Magasin Dar Bouazza,True
salé,Sidi Abdellah,Appartement,21/04/2026,720000.0,75.1,à vendre,Appartement à vendre sans intermédiaire Salé Sidi Abdallah 72 millions,True
el jadida,Sidi Moussa,Appartement,03/04/2026,530000.0,62.0,à vendre,Appartement à vendre 62 m² à El Jadida,False
marrakech,Les Portes de Marrakech,Appartement,27/04/2026,460000.0,61.1,à vendre,Appartement 1er étage,True
rabat,Hay Riad,Appartement,18/03/2026,12900.0,45.0,à louer,Appartement à louer 45 m² à Rabat,False
rabat,Agdal,Appartement,29/03/2026,2580.0,19.0,à louer,Studio à louer 19 m² à Rabat,False
kénitra,La Ville Haute,Appartement,26/03/2026,960000.0,83.7,à vendre,Appartement à vendre,True
marrakech,Amelkis,Appartement,20/03/2026,1850000.0,125.6,à vendre,Bel appartement à vendre,True
kénitra,Bir Rami,Appartement,26/04/2026,760000.0,75.3,à vendre,Appartement disponible avec conditions de soutien de la Vénétie le dernier cri,True
agadir,Autre secteur,Terrain,09/04/2026,380000.0,55.5,à vendre,Terrain 5000 m titre à Blfaa,True
tanger,Achakar,Appartement,07/04/2026,280000.0,48.7,à vendre,Appartement à vendre à Dhouha route d Achkar prix 280000dh,True
casablanca,Sidi Moumen,Appartement,25/03/2026,405000.0,53.0,à vendre,Appartement à vendre 53 m² à Casablanca,False
azemmour,Toute la ville,Appartement,23/04/2026,480000.0,102.0,à vendre,Appartement à vendre 102 m² à Azemmour,False
fès,Zouagha,Appartement,14/04/2026,530000.0,61.6,à vendre,Appartement pas loin de Marjane et du nouvel hôpital,True
kénitra,Bir Rami,Terrain,07/04/2026,330000.0,51.1,à vendre,Terrain à 33 millions de 75 mètres carrés,True
casablanca,Maarif,Bureau,28/03/2026,14500.0,50.5,à louer,180696 Bureau à louer à 14500DH à Hopitaux,True
tétouan,Kouilma,Appartement,16/03/2026,260000.0,50.5,à vendre,Appartements neufs à vendre Tétouan,True
casablanca,Aïn Diab,Terrain,06/05/2026,4260000.0,258.0,à vendre,Terrains villas 258 m² 2 min Morocco Mall,False
béni mellal,Toute la ville,Terrain,04/04/2026,410000.0,58.3,à vendre,Riyad Beni Mellal,True
bouznika,Al Kawtar,Appartement,04/04/2026,420000.0,45.0,à vendre,Appartement à vendre 45 m² à Bouznika,False
bouskoura,Bouskoura centre,Maison,30/04/2026,4000000.0,309.0,à vendre,Magnifique duplex 309 m² jardin privatif,False
casablanca,Ain Sebaa,Local,18/04/2026,880000.0,81.2,à vendre,Salon de coiffure et d esthétique à vendre,True
fès,Autre secteur,Appartement,27/04/2026,265000.0,50.2,à vendre,Appartement à vendre à la résidence El Maz près d Agdal et de la faculté de Sharia,True
marrakech,Route d'Amezmiz,Appartement,06/05/2026,698500.0,39.0,à vendre,Appartement à vendre 39 m² à Marrakech,False
casablanca,Derb Ghallef,Appartement,07/05/2026,1550000.0,114.1,à vendre,Magnifique appartement neuf avec terrasse,True
bouznika,Autre secteur,Local,24/04/2026,370000.0,55.5,à vendre,Local commercial près de la route nationale,True
sidi rahal,Toute la ville,Maison,23/03/2026,360000.0,55.7,à vendre,Belle maison équipée à vendre à Sidi Rahal proche de la mer,True
berrechid,Toute la ville,Terrain,26/03/2026,260000.0,50.5,à vendre,Terrain agricole,True
agadir,Tamraght,Appartement,07/05/2026,3800000.0,135.6,à vendre,Duplex vue piscine et mer Taghazout Bay Taourt,True
casablanca,Beauséjour,Appartement,15/04/2026,4900.0,50.7,à louer,Bel Appartement bien ensoleillé 125m2,True
salé,Hay Chmaou,Appartement,16/03/2026,580000.0,64.1,à vendre,Opportunité à saisir,True
rabat,Agdal,Appartement,23/04/2026,640000.0,25.0,à vendre,Studios à vendre Agdal Rabat 25m²,False
casablanca,Laimoune,Villa,07/05/2026,4320000.0,135.6,à vendre,Villa à vendre Quartier Laimoune,True
casablanca,Marina,Appartement,28/03/2026,3950000.0,136.2,à vendre,Magnifique appartement front de mer à Marina Casa,True
casablanca,Mers Sultan,Appartement,25/03/2026,1520000.0,120.0,à vendre,Appartement à vendre 120 m² à Casablanca,False
casablanca,Bourgogne,Bureau,01/04/2026,14500.0,47.8,à louer,Bureau à louer Bourgogne,True
meknès,Autre secteur,Terrain,10/04/2026,720000.0,76.9,à vendre,Terrain villa,True
béni mellal,Toute la ville,Terrain,14/04/2026,520000.0,60.7,à vendre,TERRAIN TITRÉ ZONE VILLAS 340M² BENI MELLAL À VENDRE,True
asilah,Toute la ville,Terrain,23/04/2026,4600000.0,135.6,à vendre,Ferme d exception à vendre,True
casablanca,Riviera,Appartement,08/04/2026,6700.0,50.3,à louer,Appartement Neuf Luxe Q Riviera Sans Vis àVis 2 pas Tram,True
berrechid,Toute la ville,Appartement,18/03/2026,2800.0,50.5,à louer,Appartement à louer,True
marrakech,Ain Mezouar,Appartement,18/03/2026,540000.0,61.7,à vendre,Appartement à Vendre situé à Ain Mezzouar,True
tétouan,Medina,Appartement,23/03/2026,1550000.0,114.7,à vendre,Avenue Hassan II Tétouan,True
casablanca,Errahma,Local,20/03/2026,360000.0,54.6,à vendre,Local aménagé,True
marrakech,Guéliz,Appartement,04/04/2026,8200.0,49.0,à louer,Location bel appartement vide,True
casablanca,Sidi Bernoussi,Local,21/04/2026,3800.0,50.3,à louer,LOCAL AVEC UN BAIL 3800 DH 45 M BERNOUSSI TRMWAY,True
tétouan,Msalla,Appartement,21/04/2026,490000.0,104.0,à vendre,Appartement de 104m² dans la RUE AL MJAD Av TARGUIST,False
casablanca,Sidi Bernoussi,Maison,01/05/2026,365000.0,55.5,à vendre,Situé à Ain Harouda,True
ouled teïma,Toute la ville,Terrain,21/04/2026,640000.0,66.2,à vendre,Terrain agricole à vendre,True
sidi rahal,Toute la ville,Appartement,23/04/2026,480000.0,61.4,à vendre,Sidi Rahal Plage,True
casablanca,Quartier des Hôpitaux,Appartement,01/04/2026,1748000.0,126.0,à vendre,NEW RMN 1 Appartement à vendre à Les Hôpitaux,True
casablanca,Bourgogne,Appartement,20/03/2026,12500.0,48.1,à louer,Appartement meublé à louer Casa Anfa Bourgogne,True
casablanca,Maarif,Appartement,25/04/2026,1150000.0,50.0,à vendre,Studio luxueux à vendre 50 m² à côté de Twin,False
bouznika,Autre secteur,Appartement,29/03/2026,749500.0,78.2,à vendre,Joli appartement à vendre Résidence fermée,True
martil,Toute la ville,Local,20/04/2026,725000.0,77.2,à vendre,Local commercial à vendre Martil Prix négociable,True
casablanca,Centre Ville,Local,07/05/2026,60000.0,376.0,à louer,À louer local café restaurant 376m²,False
casablanca,Centre Ville,Appartement,17/04/2026,480000.0,59.6,à vendre,Appartement Azhar Bernoussi,True
dar bouazza,Toute la ville,Appartement,08/04/2026,1290000.0,88.0,à vendre,183236 Vente Appt à Dar Bouazza Tamaris de 88 m²,False
casablanca,Al Fida,Appartement,17/04/2026,670000.0,80.0,à vendre,Appartement à vendre 80 m² à Casablanca,False
تمارة,Abbadi Braika,Local,06/05/2026,2600.0,50.3,à louer,Magasin à louer avenue Le Caire,True
casablanca,Hay Hassani,Local,06/05/2026,380000.0,55.8,à vendre,Local commercial à vendre,True
sidi rahal,Toute la ville,Terrain,09/04/2026,1050000.0,84.4,à vendre,Hectare à vendre titré Sidi Rahhal,True
casablanca,Maârif Extension,Appartement,04/04/2026,9400.0,50.2,à louer,Appartement vide,True
béni mellal,Toute la ville,Terrain,18/04/2026,420000.0,58.3,à vendre,Terrain à vendre à Béni Mellal,True
dar bouazza,Toute la ville,Villa,07/05/2026,4600000.0,135.6,à vendre,Villa Moderne à Vendre à Dar Bouazza Casablanca,True
casablanca,Sidi Bernoussi,Maison,29/03/2026,920000.0,85.7,à vendre,Maison 3 étages à vendre,True
casablanca,Aïn Chock,Appartement,15/04/2026,3600.0,51.3,à louer,70,True
bouskoura,Bouskoura centre,Appartement,29/03/2026,970000.0,92.0,à vendre,Appartement à vendre 92 m² à Bouskoura,False
salé,Sala El Jadida,Appartement,21/03/2026,660000.0,74.0,à vendre,Appartement à vendre 74 m² à Salé,False
tanger,Ahlane,Appartement,07/05/2026,4300.0,48.7,à louer,Appartements neufs à louer vides,True
casablanca,Ain Sebaa,Appartement,15/04/2026,4300.0,49.9,à louer,Hauts Standing Couple 3Filles Célibataires,True
casablanca,Centre Ville,Local,24/03/2026,520000.0,59.1,à vendre,Vente fonds de commerce emplacement stratégique,True
sidi kacem,Toute la ville,Maison,21/04/2026,520000.0,60.7,à vendre,Quartier Afka Sidi Kacem,True
default,Meknès,Villa,07/04/2026,460000.0,61.4,à vendre,Terrain à vendre,True
casablanca,Maarif,Appartement,25/03/2026,1150000.0,89.6,à vendre,Appart 72m Haut Standing A Maarif Ex,True
sidi rahal,Toute la ville,Appartement,11/04/2026,480000.0,61.4,à vendre,Appartement à vendre,True
rabat,Hay Riad,Appartement,21/03/2026,17000.0,210.0,à louer,Appart 3 ch vide à louer neuf 210 m² à Riad,False
ouislane,Toute la ville,Appartement,07/05/2026,260000.0,65.0,à vendre,A vendre Appartement 65 m² à Ouislane Meknes,False
casablanca,Oulfa,Appartement,06/05/2026,1260000.0,65.0,à vendre,Studio à vendre 65 m² Proche CFC Cheikh Khalifa,False
casablanca,Oasis,Bureau,18/03/2026,4890.0,50.5,à louer,Bureau pour 3 à Casablanca CIL Harmony Business,True
rabat,Hassan,Appartement,11/04/2026,7200.0,49.4,à louer,Bel appartement au centre ville,True
agadir,Autre secteur,Maison,03/04/2026,520000.0,60.7,à vendre,Maison vue mer titrée en vente à Massa,True
bouskoura,Bouskoura centre,Appartement,03/04/2026,670000.0,75.0,à vendre,Appartement à vendre 75 m² à Bouskoura,False
marrakech,M'Hamid,Local,08/04/2026,910000.0,50.0,à vendre,180803 Vente Local à Marrakech M Hamid de 50 m²,False
benslimane,Autre secteur,Appartement,30/03/2026,730000.0,77.9,à vendre,Appartement à vendre rénové à Hay Lirouch Benslimane,True
béni mellal,Toute la ville,Terrain,21/03/2026,200000.0,50.5,à vendre,Terrains à vendre Fkih Ben Salah,True
meknès,Bourj Moulay Omar,Appartement,21/03/2026,280000.0,50.5,à vendre,appartement à vendre,True
marrakech,Route d'Ourika,Terrain,30/03/2026,4400000.0,135.4,à vendre,Terrain Titré 1H 25 km Route de l Ourika,True
tanger,Centre ville,Appartement,06/05/2026,1580000.0,116.6,à vendre,Bonne affaire dans le quartier administratif,True
benslimane,Autre secteur,Terrain,06/05/2026,620000.0,112.0,à vendre,Opportunité en or Terrain d angle 112m² à prix raisonnable,False
fès,Route Ain Chkaf,Appartement,11/04/2026,4200.0,50.2,à louer,Je mets des appartements à louer Fès Maroc,True
mohammedia,Centre Ville,Bureau,15/04/2026,4290.0,48.2,à louer,Bureau privé pour 2 pers à Fdala Business Center,True
marrakech,Massira 1,Villa,14/04/2026,2300000.0,130.9,à vendre,Villa à vendre,True
settat,Smaâla,Appartement,08/04/2026,2900.0,50.3,à louer,Bel appartement à louer pour étudiantes,True
tétouan,Route de Ceuta,Appartement,14/03/2026,380000.0,55.7,à vendre,Appartement à vendre près de Marjane et,True
sidi kacem,Toute la ville,Appartement,02/05/2026,1600.0,50.3,à louer,Appartement à louer près de l avenue Rabat,True
sidi rahal,Toute la ville,Appartement,23/04/2026,1050000.0,84.4,à vendre,Benhammou,True
agadir,Tamraght,Local,21/03/2026,330000.0,53.8,à vendre,Garage Commerces à Tadart Anza,True
azemmour,Toute la ville,Terrain,14/04/2026,200000.0,50.3,à vendre,Beau terrain à vendre,True
tanger,Al Irfane 2,Appartement,26/04/2026,380000.0,53.8,à vendre,Appartement à vendre quartier Errafan 2 prix raisonnable,True
casablanca,Derb Ghallef,Local,31/03/2026,3100000.0,133.0,à vendre,Local commercial angle fort potentiel près Joutia,True
casablanca,Franceville,Appartement,18/03/2026,1710000.0,94.0,à vendre,Appartement à vendre 94 m² à Casablanca,False
casablanca,Lissasfa,Bureau,13/04/2026,7125.0,75.0,à louer,Bureaux à louer d une superficie 75 m²,False
casablanca,Sbata,Maison,11/04/2026,690000.0,75.1,à vendre,Maison une affaire acte notarié,True
benslimane,Autre secteur,Villa,27/04/2026,160000.0,50.3,à vendre,Villa titre foncier à vendre,True
oujda,Centre Ville,Appartement,27/04/2026,370000.0,70.0,à vendre,Appartement à vendre 70 m² à Oujda,False
kénitra,Centre,Appartement,14/03/2026,890000.0,107.0,à vendre,Appartement à vendre 107 m² à Kénitra,False
sidi rahal,Toute la ville,Maison,30/03/2026,1750000.0,126.6,à vendre,vente villa dans une résidence fermée a sidi rahal,True
casablanca,Anfa,Bureau,16/03/2026,3055000.0,133.0,à vendre,Superbe Bureau Meublé de 133 m²,False
marrakech,Route d'Ourika,Terrain,26/04/2026,360000.0,55.4,à vendre,3 parcelles Al Akrab Tamalizine,True
casablanca,Belvédère,Appartement,14/03/2026,1750000.0,141.0,à vendre,Très bel appartement à vendre 141 m² belvédère,False
tanger,Malabata,Appartement,14/04/2026,1780000.0,125.6,à vendre,appartement à vendre tanger vue sur mer,True
taza,Toute la ville,Terrain,14/04/2026,980000.0,84.2,à vendre,Terrain à vendre,True
casablanca,Californie,Appartement,07/05/2026,1850000.0,124.6,à vendre,À vendre Superbe appartement 3 ch Jnane Californie,True
meknès,Autre secteur,Appartement,21/03/2026,280000.0,73.0,à vendre,Appartement à vendre 73 m² à Meknès,False
agadir,Tamraght,Maison,30/03/2026,1950000.0,127.5,à vendre,Maison à vendre à Tamraght,True
casablanca,Sidi Moumen,Appartement,26/03/2026,540000.0,63.4,à vendre,Appartement face arrêt tram Tacharok,True
marrakech,Route de Tahanaoute,Villa,07/05/2026,3600000.0,134.8,à vendre,Villa à vendre en face noria golf,True
kénitra,alliance,Appartement,14/03/2026,165000.0,50.2,à vendre,Garsonière à vendre doha kenitra rez de chaussée,True
casablanca,Almaz,Local,07/05/2026,1950000.0,126.5,à vendre,Magasin 191 quartier Almaz Casablanca,True
tanger,Centre,Villa,23/03/2026,3300000.0,400.0,à vendre,Villa avec piscine 1 400 m² Oued Alian,False
bouskoura,Bouskoura centre,Appartement,26/04/2026,6200.0,50.3,à louer,Appartement à louer à Perla,True
marrakech,Hivernage,Bureau,18/03/2026,5090.0,50.4,à louer,Bureau pour 2 personnes à Marrakech M Avenue,True
casablanca,Riviera,Appartement,24/04/2026,1030000.0,53.0,à vendre,Appartement à vendre 53 m² à Casablanca,False
casablanca,Gauthier,Appartement,07/05/2026,15500.0,49.1,à louer,Appartement à louer Gauthier à Casablanca,True
casablanca,Zone Industrielle,Local,06/05/2026,11500.0,50.3,à louer,Location local 230m2 ZI Casablanca,True
marrakech,Route de Tahanaoute,Villa,18/03/2026,4100000.0,135.4,à vendre,Villa 5 suites piscine chauffée face a noria,True
casablanca,Quartier des Hôpitaux,Appartement,01/04/2026,1425000.0,110.1,à vendre,NEW RMN 13 Appartement à vendre à Les Hôpitaux,True
el jadida,Autre secteur,Appartement,31/03/2026,660000.0,66.6,à vendre,Appartement avec escalier séparé à vendre,True
casablanca,Ain Sebaa,Villa,07/05/2026,4400000.0,135.3,à vendre,VILLA 3 NIVEAUX AIN SEBAA 320M²,True
rabat,Agdal,Bureau,23/03/2026,2650000.0,132.5,à vendre,Plateau bureau à vendre Agdal Rabat,True
casablanca,Sidi Maarouf,Bureau,25/03/2026,3600.0,50.9,à louer,Bureau privatif pour 3 personnes Sidi Maarouf,True
oujda,CGI,Terrain,16/04/2026,420000.0,57.9,à vendre,Vente de terrain lotissement 1 Mir derrière CGI,True
casablanca,Centre Ville,Bureau,18/03/2026,14250.0,48.4,à louer,Espaces de bureau pour 5 personnes à CASABLANCA,True
dar bouazza,Toute la ville,Appartement,09/04/2026,12900.0,50.3,à louer,Appartement meublé à Dar Bouazza 2 mn de Mc Do,True
casablanca,Errahma,Appartement,21/03/2026,680000.0,74.1,à vendre,Appartement à vendre moyen standing Errahma,True
marrakech,Autre secteur,Maison,29/03/2026,730000.0,77.5,à vendre,Maison à vendre,True
berkane,Toute la ville,Terrain,04/04/2026,180000.0,50.3,à vendre,Terrain à Amallou Berkane,True
drargua,Toute la ville,Appartement,15/04/2026,640000.0,66.2,à vendre,54675667 76,True
tanger,Gourziana,Terrain,26/04/2026,730000.0,73.0,à vendre,Terrain 73m² à vendre à Tanger,False
agadir,Hay Mohammadi,Appartement,16/03/2026,630000.0,75.0,à vendre,Appartement à vendre 75 m² à Agadir,False
rabat,Agdal,Appartement,13/04/2026,2650.0,21.0,à louer,Chambre à louer 21 m² à Rabat Agdal,False
casablanca,Ferme Bretone,Terrain,18/03/2026,5370000.0,136.2,à vendre,Terrain 179 m2 B4 Ferme Breton casa,True
marrakech,Route de Casablanca,Terrain,14/04/2026,1320000.0,97.2,à vendre,Terrain pour Villa dans une résidence fermée,True
settat,Toute la ville,Appartement,11/04/2026,540000.0,61.9,à vendre,Appartements excellents à vendre dans le complexe Al Khair,True
tanger,Branes 2,Appartement,17/04/2026,620000.0,64.5,à vendre,appartement à vendre 73 mètres,True
kénitra,La Ville Haute,Appartement,09/04/2026,1260000.0,126.0,à vendre,Appartement à vendre 126 m² à Kénitra,False
oujda,Autre secteur,Maison,14/03/2026,410000.0,58.1,à vendre,Maison individuelle à vendre,True
casablanca,Roches Noires,Bureau,23/03/2026,5800.0,50.1,à louer,Plateau bureau de 46m2 bd Moulay SMAIL,True
berrechid,Toute la ville,Appartement,03/04/2026,180000.0,50.3,à vendre,Résidence Printemps El Menzah à Berrechid,True
casablanca,Aïn Chock,Maison,21/04/2026,1360000.0,101.8,à vendre,Quartier Moulay Abdellah,True
casablanca,Maarif,Appartement,18/03/2026,1280000.0,91.3,à vendre,CMN MA 2568 Appartement à vendre à Maârif,True
tiznit,Toute la ville,Appartement,05/04/2026,1600.0,50.3,à louer,Appartement à louer,True
mohammedia,La Siesta,Appartement,16/04/2026,6200.0,50.1,à louer,Appartement à louer à Mohammedia Pont plondin,True
marrakech,Route d'Ourika,Villa,30/03/2026,6700000.0,135.4,à vendre,Magnifique villa avec piscine à Marrakech,True
salé,Toute la ville,Appartement,08/04/2026,816000.0,83.0,à vendre,180517 Vente Appt à Salé Bouknadel Ameur de 83 m²,False
casablanca,Bourgogne,Appartement,06/05/2026,1650000.0,100.0,à vendre,Appartement à vendre 100m² à Bourgogne Mobilia,False
mohammedia,Nassim,Appartement,03/04/2026,670000.0,79.0,à vendre,Appartement à vendre 79 m² à Mohammedia,False
temara,Autre secteur,Appartement,21/03/2026,2300.0,50.5,à louer,Appartements à louer à Temara,True
berrechid,Toute la ville,Appartement,15/04/2026,1800.0,72.0,à louer,Appartement à louer 72 m² à Berrechid,False
casablanca,Les Princesses,Local,08/04/2026,2050000.0,129.8,à vendre,Vente Local de 90 m2 à Casablanca,True
agadir,Hay Massira,Local,23/04/2026,1150000.0,89.1,à vendre,Local à vendre Massira 106m2 refait à neuf,True
casablanca,Aïn Chock,Local,03/05/2026,3700.0,51.3,à louer,Entrepôt 60 m à louer quartier Moulay Abdellah,True
rabat,Agdal,Appartement,16/03/2026,2700.0,50.0,à louer,Petit studio Agdal,True
casablanca,Autre secteur,Villa,14/04/2026,2350000.0,132.3,à vendre,Villa moderne à vendre,True
casablanca,Gauthier,Appartement,13/04/2026,2550000.0,133.1,à vendre,Belle opportunité à GAUTHIER 6ème étage,True
tamesna,Toute la ville,Appartement,28/03/2026,520000.0,60.9,à vendre,Appartement calme et connecté,True
martil,Toute la ville,Appartement,07/04/2026,470000.0,61.4,à vendre,Appartement à MARTIL,True
tétouan,Autre secteur,Appartement,25/03/2026,620000.0,66.6,à vendre,Appartement titré à vendre à Tétouan,True
casablanca,Sidi Maarouf,Bureau,03/04/2026,3600.0,51.2,à louer,Bureau privatif pour 3 personnes Sidi Maarouf,True
khouribga,Toute la ville,Terrain,18/03/2026,540000.0,62.1,à vendre,Terrain villa à vendre,True
casablanca,Aïn Chock,Appartement,15/04/2026,3600.0,51.3,à louer,70,True
casablanca,Roches Noires,Appartement,18/03/2026,4700.0,50.1,à louer,Location Studio Vide 70M,True
khouribga,Toute la ville,Appartement,04/04/2026,560000.0,64.6,à vendre,Appartement à vendre à Khouribga,True
casablanca,Palmier,Appartement,20/04/2026,4700.0,49.7,à louer,Studio vide à Palmier 4700,True
rabat,Hay Riad,Appartement,05/04/2026,5500000.0,250.0,à vendre,À vendre Appartement d exception de 250m² Hay Riad,False
el jadida,Hay Essalam,Villa,31/03/2026,1950000.0,238.0,à vendre,Terrain villa 238 m² 2 façades Hay Salam,False
fès,Autre secteur,Terrain,29/03/2026,220000.0,50.4,à vendre,Terrain à vendre route Sidi Harazem lac de Saïss,True
kénitra,Mellah,Maison,06/04/2026,360000.0,55.2,à vendre,Maison à vendre,True
casablanca,Nassim,Appartement,18/04/2026,1570000.0,117.3,à vendre,Appartement 126m2 nassim1 bien agencé,True
sidi rahal,Toute la ville,Appartement,23/04/2026,520000.0,60.7,à vendre,Sidi Rahal Plage,True
casablanca,Errahma,Villa,16/03/2026,3200000.0,133.2,à vendre,Villa garden beach sidi rahal chatai,True
marrakech,Guéliz,Appartement,26/03/2026,2010000.0,127.2,à vendre,Charmant Appartement Meublé À Guéliz,True
al hoceima,Toute la ville,Terrain,26/03/2026,200000.0,50.5,à vendre,Terrain à vendre dans le village Tafnessta commune d Azemmour,True
kénitra,Centre,Bureau,25/04/2026,2800.0,47.7,à louer,Bureau à louer centre ville près de Oued Sebou,True
sefrou,Toute la ville,Appartement,25/04/2026,320000.0,88.0,à vendre,Appartement à vendre 88 m² à Sefrou,False
ksar el-kebir,Toute la ville,Appartement,03/04/2026,1800.0,90.0,à louer,Appartement à louer 90 m² à Ksar el Kebir,False
casablanca,Oasis,Bureau,13/04/2026,7200.0,50.3,à louer,BUREAUX HAUT STANDING À LOUER OASIS,True
marrakech,Route de Casablanca,Appartement,21/04/2026,1550000.0,98.0,à vendre,Appartement à vendre 98 m² à rte de casa Marrakech,False
rabat,Agdal,Appartement,29/03/2026,2550.0,21.0,à louer,Chambre meublée à louer 21 m² à Rabat Agdal,False
casablanca,Les Princesses,Appartement,30/03/2026,2150000.0,132.9,à vendre,Appartement 3 chambres 128m2 Les Princesses,True
tamesna,Toute la ville,Terrain,01/05/2026,960000.0,84.2,à vendre,Terrain villa Tamensna Jardins Yacm excellent emplacement,True
dar bouazza,Toute la ville,Appartement,03/04/2026,880000.0,81.6,à vendre,Très beaux appartements haut standing à vendre,True
kénitra,Centre,Bureau,07/05/2026,770000.0,75.5,à vendre,À vendre Bureau idéalement situé à Kénitra,True
marrakech,Les Portes de Marrakech,Appartement,16/04/2026,420000.0,58.3,à vendre,Appartement à vendre à Doha Prix négociable,True
kénitra,La Ville Haute,Bureau,31/03/2026,390000.0,55.4,à vendre,Studio bureau ou plateau meublé à vendre à Ven,True
casablanca,Racine,Appartement,24/04/2026,3750000.0,208.0,à vendre,Appartement à vendre 208 m² à Racine,False
marrakech,M'Hamid,Appartement,27/04/2026,570000.0,69.0,à vendre,Appartement à vendre 69 m² à Marrakech,False
temara,Massira 2,Appartement,26/03/2026,560000.0,58.0,à vendre,Appartement à vendre 58 m² à Temara,False
casablanca,Ain Sebaa,Appartement,24/04/2026,4300.0,49.9,à louer,Superbe Luxious Meublé Ascenseur parking,True
kénitra,Centre,Bureau,27/04/2026,4700.0,47.7,à louer,Bureau à louer en plein centre ville de Kénitra,True
marrakech,Hay Charaf,Local,27/04/2026,4300000.0,134.8,à vendre,Café équipé à vendre dans le quartier de Cherrat sur la rue principale,True
mohammedia,Quartier du Parc,Appartement,16/03/2026,6800.0,50.3,à louer,Bel appartement meublé location longue durée,True
dar bouazza,Toute la ville,Villa,07/05/2026,5400000.0,135.6,à vendre,Villa à vendre à Dar Bouazza,True
had soualem,Toute la ville,Villa,14/03/2026,3200000.0,133.3,à vendre,Villa à vendre titre foncier,True
casablanca,Oulfa,Appartement,09/04/2026,330000.0,50.0,à vendre,Appartement à vendre 50 m² à Casablanca,False
tit mellil,Toute la ville,Villa,21/03/2026,2950000.0,133.0,à vendre,Villa à vendre,True
marrakech,Guéliz,Villa,06/05/2026,1734000.0,124.7,à vendre,Magnifique Duplex à vendre à Marrakech,True
casablanca,Abdelmoumen,Bureau,09/04/2026,9960.0,83.0,à louer,Bureaux à louer Abdelmoumen dès 83 m²,False
casablanca,Sidi Bernoussi,Appartement,21/04/2026,1080000.0,87.8,à vendre,Appartement à vendre Quartier Al Azhar,True
kénitra,La Ville Haute,Bureau,07/04/2026,520000.0,60.5,à vendre,Nadine Plateau Bureau Surface bien exploitée,True
casablanca,Maârif Extension,Appartement,11/04/2026,2100000.0,140.0,à vendre,Appartement à vendre 140 m² à Casablanca,False
marrakech,Allal El Fassi,Appartement,04/04/2026,1230000.0,107.0,à vendre,Appartement à vendre 107 m² à Marrakech,False
meknès,Riad Toulal,Villa,21/04/2026,4900.0,50.3,à louer,Superbe villa à louer,True
berkane,Toute la ville,Terrain,19/04/2026,130000.0,50.3,à vendre,Terrain à vendre bien situé,True
casablanca,Roches Noires,Appartement,18/03/2026,4700.0,50.1,à louer,Location Studio Vide Neuf Cuisine Séparée,True
salé,Sala El Jadida,Local,11/04/2026,810000.0,76.6,à vendre,Magasin à vendre Résidence Touahri 14,True
casablanca,Sidi Moumen,Terrain,08/04/2026,2250000.0,132.6,à vendre,182034 Vente Terrain à Casablanca Sidi Moumen de 3,True
sidi taibi,Toute la ville,Terrain,25/04/2026,380000.0,55.5,à vendre,Terrain de 108 m2 à vendre Sidi Taibi Kénitra,True
ifrane,Famille-française,Villa,21/03/2026,2580000.0,133.6,à vendre,Villa style chalet francais,True
casablanca,Gauthier,Appartement,05/04/2026,8900.0,117.0,à louer,Appartement T3 117m²,False
casablanca,2 Mars,Bureau,22/04/2026,11500.0,50.3,à louer,Bureau 95m2 quartier 2mars,True
